,url,type,species,age,gender,size,coat,name,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.house_trained,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,primary_photo_cropped.full,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,animal_id,search_address,search_city,search_state
0,https://www.petfinder.com/dog/brittany-52319430/fl/chipley/animal-control-of-west-florida-fl762/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Medium,0,Brittany,2021-07-12T02:24:22+0000,120.0924,Pointer,0,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319430/1/?bust=1626056547,686 Highway 90,0,Chipley,FL,32428,52319430,686+Highway+90,+Chipley,+FL
1,https://www.petfinder.com/dog/rex-52319382/oh/wheelersburg/cabin-critters-rescue-oh1274/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Small,Short,Rex,2021-07-12T02:12:25+0000,479.6433,Chihuahua,0,True,False,Brown / Chocolate,White / Cream,0,False,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319382/2/?bust=1626055892,0,0,Wheelersburg,OH,45694,52319382,0,+Wheelersburg,+OH
2,https://www.petfinder.com/dog/bahama-52319399/mo/st-louis/center-for-animal-rescue-and-enrichment-of-st-louis-mo760/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Female,Small,0,Bahama,2021-07-12T02:10:11+0000,484.7862,Pit Bull Terrier,0,False,False,Brown / Chocolate,0,0,False,False,True,0,0,0,0,0,0,St. Louis,MO,63103,52319399,0,+St.+Louis,+MO
3,https://www.petfinder.com/dog/oreo-52319260/ga/marietta/friends-of-shelter-animals-for-cobb-county-ga50/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Senior,Male,Small,0,OREO,2021-07-12T02:06:49+0000,144.7847,Havanese,0,False,False,Black,White / Cream,0,True,False,True,True,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319260/1/?bust=1626054869,1060 Al Bishop Drive,0,Marietta,GA,30008,52319260,1060+Al+Bishop+Drive,+Marietta,+GA
4,https://www.petfinder.com/dog/misty-52319335/ga/marietta/friends-of-shelter-animals-for-cobb-county-ga50/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Medium,0,MISTY,2021-07-12T02:05:50+0000,144.7847,Siberian Husky,0,False,False,White / Cream,0,0,False,False,True,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319335/1/?bust=1626055432,1060 Al Bishop Drive,0,Marietta,GA,30008,52319335,1060+Al+Bishop+Drive,+Marietta,+GA
5,https://www.petfinder.com/dog/elsa-52319121/fl/chipley/animal-control-of-west-florida-fl762/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Medium,0,Elsa,2021-07-12T02:04:30+0000,120.0924,Australian Shepherd,0,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319121/2/?bust=1626055367,686 Highway 90,0,Chipley,FL,32428,52319121,686+Highway+90,+Chipley,+FL
6,https://www.petfinder.com/dog/william-52319241/fl/st-petersburg/compassion-kind-fl1557/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Medium,0,William,2021-07-12T01:50:16+0000,384.9213,Labrador Retriever,0,True,False,Yellow / Tan / Blond / Fawn,0,0,True,False,False,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319241/2/?bust=1626054334,0,0,St. Petersburg,FL,33732,52319241,0,+St.+Petersburg,+FL
7,https://www.petfinder.com/dog/bella-52319263/ms/lucedale/dixie-adoptables-ms116/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Female,Medium,0,Bella,2021-07-12T01:45:23+0000,167.6063,Catahoula Leopard Dog,Labrador Retriever,True,False,Yellow / Tan / Blond / Fawn,Brown / Chocolate,0,False,False,True,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319263/1/?bust=1626054935,234 Beaver Dam Road,0,Lucedale,MS,39452,52319263,234+Beaver+Dam+Road,+Lucedale,+MS
8,https://www.petfinder.com/dog/puppy-duegan-52319219/tn/franklin/critter-cavalry-rescue-tn434/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Medium,0,PUPPY DUEGAN,2021-07-12T01:37:51+0000,252.3883,Beagle,Hound,True,False,0,0,0,False,False,True,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319219/1/?bust=1626054483,0,0,Franklin,TN,37069,52319219,0,+Franklin,+TN
9,https://www.petfinder.com/dog/snowball-52319159/al/helena/two-by-two-rescue-al139/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Small,0,Snowball,2021-07-12T01:28:50+0000,70.2148,Maltese,Mixed Breed,True,False,White / Cream,0,0,True,False,True,0,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319159/2/crop/?bust=1626053311,0,0,Helena,AL,35080,52319159,0,+Helena,+AL
10,https://www.petfinder.com/dog/roxie-52319162/tn/jefferson-city/kat-noyes-humane-society-dba-companion-animal-rescue-and-education-care-tn944/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Medium,0,Roxie,2021-07-12T01:25:24+0000,301.682,English Bulldog,0,False,False,Yellow / Tan / Blond / Fawn,White / Cream,0,False,False,True,0,False,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319162/1/?bust=1626053741,310 Landfill Rd,0,Jefferson city,TN,37760,52319162,310+Landfill+Rd,+Jefferson+city,+TN
11,https://www.petfinder.com/dog/bentley-52319160/tn/jefferson-city/kat-noyes-humane-society-dba-companion-animal-rescue-and-education-care-tn944/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Senior,Male,Large,0,Bentley,2021-07-12T01:25:24+0000,301.682,Bloodhound,0,True,False,Black,Yellow / Tan / Blond / Fawn,0,False,False,True,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319160/1/?bust=1626053732,310 Landfill Rd,0,Jefferson city,TN,37760,52319160,310+Landfill+Rd,+Jefferson+city,+TN
12,https://www.petfinder.com/dog/dennie-52319161/tn/jefferson-city/kat-noyes-humane-society-dba-companion-animal-rescue-and-education-care-tn944/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Senior,Male,Medium,0,Dennie,2021-07-12T01:25:24+0000,301.682,Black Labrador Retriever,Mixed Breed,True,False,Black,0,0,False,False,True,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319161/1/?bust=1626053733,310 Landfill Rd,0,Jefferson city,TN,37760,52319161,310+Landfill+Rd,+Jefferson+city,+TN
13,https://www.petfinder.com/dog/laverne-52319135/al/helena/two-by-two-rescue-al139/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Female,Medium,Short,Laverne,2021-07-12T01:23:05+0000,70.2148,Hound,Shepherd,True,False,White / Cream,Yellow / Tan / Blond / Fawn,0,True,False,True,True,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319135/1/crop/?bust=1626052973,0,0,Helena,AL,35080,52319135,0,+Helena,+AL
14,https://www.petfinder.com/dog/appollo-52319142/ga/alpharetta/angels-among-us-pet-rescue-inc-ga612/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Large,0,Appollo,2021-07-12T01:22:18+0000,166.276,German Shepherd Dog,Treeing Walker Coonhound,True,False,0,0,0,False,False,True,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319142/1/?bust=1626053543,0,0,Alpharetta,GA,30009,52319142,0,+Alpharetta,+GA
15,https://www.petfinder.com/dog/harland-52319115/ga/marietta/friends-of-shelter-animals-for-cobb-county-ga50/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Large,0,HARLAND,2021-07-12T01:22:12+0000,144.7847,Labrador Retriever,0,False,False,Yellow / Tan / Blond / Fawn,0,0,False,False,True,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319115/1/?bust=1626052388,1060 Al Bishop Drive,0,Marietta,GA,30008,52319115,1060+Al+Bishop+Drive,+Marietta,+GA
16,https://www.petfinder.com/dog/kenai-52319110/al/helena/two-by-two-rescue-al139/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Large,Short,kenai,2021-07-12T01:13:45+0000,70.2148,Hound,Shepherd,True,False,White / Cream,Yellow / Tan / Blond / Fawn,0,False,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319110/2/crop/?bust=1626052352,0,0,Helena,AL,35080,52319110,0,+Helena,+AL
17,https://www.petfinder.com/dog/paxton-52319107/ga/griffin/pregnant-dog-rescue-inc-ga538/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Large,0,Paxton,2021-07-12T01:09:45+0000,132.625,Siberian Husky,0,False,False,0,0,0,True,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319107/1/?bust=1626052865,0,0,Griffin,GA,30223,52319107,0,+Griffin,+GA
18,https://www.petfinder.com/dog/dasher-52319073/al/helena/two-by-two-rescue-al139/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Medium,Short,Dasher,2021-07-12T01:08:31+0000,70.2148,Hound,Terrier,True,False,"Tricolor (Brown, Black, & White)",0,0,False,False,True,True,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319073/1/?bust=1626052087,0,0,Helena,AL,35080,52319073,0,+Helena,+AL
19,https://www.petfinder.com/dog/king-charles-52319084/ga/chamblee/dekalb-county-animal-services-ga423/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Large,0,King Charles,2021-07-12T01:06:18+0000,156.2679,Mixed Breed,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319084/1/?bust=1626052583,3280 Chamblee Dunwoody Rd,0,Chamblee,GA,30341,52319084,3280+Chamblee+Dunwoody+Rd,+Chamblee,+GA
20,https://www.petfinder.com/dog/hendrixx-52319083/ga/chamblee/dekalb-county-animal-services-ga423/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Large,0,Hendrixx,2021-07-12T01:06:17+0000,156.2679,Mixed Breed,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319083/1/?bust=1626052582,3280 Chamblee Dunwoody Rd,0,Chamblee,GA,30341,52319083,3280+Chamblee+Dunwoody+Rd,+Chamblee,+GA
21,https://www.petfinder.com/dog/danica-52319082/ga/chamblee/dekalb-county-animal-services-ga423/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Large,0,Danica,2021-07-12T01:06:17+0000,156.2679,Mixed Breed,0,False,False,0,0,0,False,False,False,0,0,0,0,3280 Chamblee Dunwoody Rd,0,Chamblee,GA,30341,52319082,3280+Chamblee+Dunwoody+Rd,+Chamblee,+GA
22,https://www.petfinder.com/dog/napoleon-52319048/oh/georgetown/brown-county-animal-shelter-oh139/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Small,Short,Napoleon,2021-07-12T01:00:14+0000,469.031,Chihuahua,0,False,False,White / Cream,Yellow / Tan / Blond / Fawn,0,False,False,True,0,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319048/1/?bust=1626051581,100 Veterans Blvd.,0,Georgetown,OH,45121,52319048,100+Veterans+Blvd.,+Georgetown,+OH
23,https://www.petfinder.com/dog/tux-52319024/oh/georgetown/brown-county-animal-shelter-oh139/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Medium,Short,Tux,2021-07-12T00:56:31+0000,469.031,Cattle Dog,0,True,False,Black,White / Cream,0,True,False,True,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319024/1/?bust=1626051157,100 Veterans Blvd.,0,Georgetown,OH,45121,52319024,100+Veterans+Blvd.,+Georgetown,+OH
24,https://www.petfinder.com/dog/della-52319012/nc/raleigh/love-mutts-rescue-inc-nc716/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Female,Medium,Medium,Della,2021-07-12T00:50:54+0000,495.4295,Husky,0,True,False,Bicolor,0,0,False,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319012/1/?bust=1626050979,0,0,Raleigh,NC,27675,52319012,0,+Raleigh,+NC
25,https://www.petfinder.com/dog/dulcie-52318922/nc/raleigh/love-mutts-rescue-inc-nc716/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Female,Medium,Medium,Dulcie,2021-07-12T00:47:55+0000,495.4295,Husky,0,True,False,Black,0,0,False,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318922/3/?bust=1626050653,0,0,Raleigh,NC,27675,52318922,0,+Raleigh,+NC
26,https://www.petfinder.com/dog/mia-52318950/ga/atlanta/fulton-county-animal-services-ga217/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Female,Medium,0,MIA,2021-07-12T00:42:05+0000,145.3415,Pit Bull Terrier,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318950/1/?bust=1626051144,860 Marietta Blvd. NW,0,Atlanta,GA,30318,52318950,860+Marietta+Blvd.+NW,+Atlanta,+GA
27,https://www.petfinder.com/dog/madd-hatter-52318949/ga/atlanta/fulton-county-animal-services-ga217/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Small,0,MADD HATTER,2021-07-12T00:42:05+0000,145.3415,Beagle,Mixed Breed,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318949/1/?bust=1626051143,860 Marietta Blvd. NW,0,Atlanta,GA,30318,52318949,860+Marietta+Blvd.+NW,+Atlanta,+GA
28,https://www.petfinder.com/dog/ciri-52318951/ga/atlanta/fulton-county-animal-services-ga217/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Female,Medium,0,CIRI,2021-07-12T00:42:05+0000,145.3415,Belgian Shepherd / Malinois,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318951/1/?bust=1626051139,860 Marietta Blvd. NW,0,Atlanta,GA,30318,52318951,860+Marietta+Blvd.+NW,+Atlanta,+GA
29,https://www.petfinder.com/dog/thor-52318882/ga/dalton/humane-society-of-nwga-ga07/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Large,0,Thor,2021-07-12T00:21:53+0000,183.8731,Great Pyrenees,Golden Retriever,True,False,0,0,0,False,False,True,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318882/1/?bust=1626050173,P.O. Box 3946,1210 Veterans Drive,Dalton,GA,30719,52318882,1210+Veterans+Drive,+Dalton,+GA
30,https://www.petfinder.com/dog/turks-52318873/nc/monroe/pawsitive-impact-nc-dog-rescue-nc1022/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Medium,0,Turks,2021-07-12T00:21:12+0000,376.0241,Beagle,0,True,False,"Tricolor (Brown, Black, & White)",0,0,False,False,True,0,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318873/1/?bust=1626050080,PO Box 26,0,Monroe,NC,28110,52318873,0,+Monroe,+NC
31,https://www.petfinder.com/dog/chaps-52318874/nc/monroe/pawsitive-impact-nc-dog-rescue-nc1022/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Medium,0,Chaps,2021-07-12T00:21:12+0000,376.0241,Beagle,0,True,False,"Tricolor (Brown, Black, & White)",0,0,False,False,True,0,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318874/1/?bust=1626050059,PO Box 26,0,Monroe,NC,28110,52318874,0,+Monroe,+NC
32,https://www.petfinder.com/dog/bogie-52318815/ga/dacula/canine-pet-rescue-corp-ga537/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Large,0,Bogie,2021-07-12T00:19:29+0000,178.0127,German Shepherd Dog,Siberian Husky,True,False,Gray / Blue / Silver,0,0,False,False,True,True,True,0,0,0,0,Dacula,GA,30019,52318815,0,+Dacula,+GA
33,https://www.petfinder.com/dog/hot-mfn-dog-52318795/ga/savannah/renegade-paws-rescue-ga973/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Medium,0,Hot MFN Dog,2021-07-12T00:18:03+0000,306.0775,Labrador Retriever,American Staffordshire Terrier,True,False,"Tricolor (Brown, Black, & White)",0,0,False,False,True,0,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318795/1/?bust=1626049696,0,0,Savannah,GA,31406,52318795,0,+Savannah,+GA
34,https://www.petfinder.com/dog/bud-52318665/ga/athens/circle-of-friends-animal-society-inc-ga477/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Medium,Short,Bud,2021-07-12T00:09:45+0000,202.4121,Beagle,0,True,False,Black,White / Cream,0,False,False,True,True,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318665/1/?bust=1626048295,0,0,Athens,GA,30605,52318665,0,+Athens,+GA
35,https://www.petfinder.com/dog/coal-52318611/nc/vass/abandoned-love-animal-rescue-nc1019/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Large,Short,Coal,2021-07-12T00:03:26+0000,449.1399,Pit Bull Terrier,0,True,False,Gray / Blue / Silver,White / Cream,0,True,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318611/1/crop/?bust=1626048160,0,0,Vass,NC,28394,52318611,0,+Vass,+NC
36,https://www.petfinder.com/dog/marcy-52318613/ga/athens/circle-of-friends-animal-society-inc-ga477/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Female,Medium,Short,Marcy,2021-07-12T00:00:30+0000,202.4121,Beagle,0,True,False,White / Cream,Yellow / Tan / Blond / Fawn,0,False,False,True,True,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318613/1/?bust=1626047841,0,0,Athens,GA,30605,52318613,0,+Athens,+GA
37,https://www.petfinder.com/dog/brave-52318601/ga/dallas/furever-match-inc-ga976/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Medium,Medium,Brave,2021-07-11T23:58:05+0000,136.1827,Black Labrador Retriever,Husky,True,False,Bicolor,White / Cream,0,False,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318601/1/crop/?bust=1626047833,0,0,Dallas,GA,30157,52318601,0,+Dallas,+GA
38,https://www.petfinder.com/dog/kelly-52318591/ga/athens/circle-of-friends-animal-society-inc-ga477/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Female,Medium,Short,Kelly,2021-07-11T23:56:35+0000,202.4121,Beagle,0,True,False,White / Cream,Yellow / Tan / Blond / Fawn,0,False,False,True,True,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318591/1/?bust=1626047564,0,0,Athens,GA,30605,52318591,0,+Athens,+GA
39,https://www.petfinder.com/dog/anthem-52318592/ga/dallas/furever-match-inc-ga976/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Medium,Medium,Anthem,2021-07-11T23:54:58+0000,136.1827,Labrador Retriever,Basset Hound,True,False,Golden,White / Cream,0,False,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318592/1/crop/?bust=1626047626,0,0,Dallas,GA,30157,52318592,0,+Dallas,+GA
40,https://www.petfinder.com/dog/wrangler-52318567/in/brazil/lucky-pups-rescue-inc-in501/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Medium,Short,Wrangler,2021-07-11T23:53:31+0000,495.8787,Jack Russell Terrier,Cattle Dog,True,False,White / Cream,0,0,False,False,True,True,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318567/3/?bust=1626047435,0,0,Brazil,IN,47834,52318567,0,+Brazil,+IN
41,https://www.petfinder.com/dog/patriot-52318576/ga/dallas/furever-match-inc-ga976/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Medium,Medium,Patriot,2021-07-11T23:52:08+0000,136.1827,Labrador Retriever,Husky,True,False,Black,White / Cream,0,False,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318576/1/crop/?bust=1626047469,0,0,Dallas,GA,30157,52318576,0,+Dallas,+GA
42,https://www.petfinder.com/dog/al-52318563/ga/athens/circle-of-friends-animal-society-inc-ga477/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Medium,Short,Al,2021-07-11T23:51:50+0000,202.4121,Beagle,0,True,False,White / Cream,Yellow / Tan / Blond / Fawn,0,False,False,True,True,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318563/1/?bust=1626047209,0,0,Athens,GA,30605,52318563,0,+Athens,+GA
43,https://www.petfinder.com/dog/rosie-aka-coco-52318449/oh/cincinnati/hart-oh445/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Female,Medium,Medium,Rosie aka Coco,2021-07-11T23:50:40+0000,488.4486,Black Labrador Retriever,0,True,False,Bicolor,0,0,False,False,True,0,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318449/1/?bust=1626047115,"PMB# 222, 11711 Princeton Pike",Suite 341,Cincinnati,OH,45246,52318449,"PMB#+222,+11711+Princeton+Pike",+Cincinnati,+OH
44,https://www.petfinder.com/dog/liberty-52318564/ga/dallas/furever-match-inc-ga976/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Female,Medium,Medium,Liberty,2021-07-11T23:49:33+0000,136.1827,Labrador Retriever,Basset Hound,True,False,Black,0,0,False,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318564/1/crop/?bust=1626047260,0,0,Dallas,GA,30157,52318564,0,+Dallas,+GA
45,https://www.petfinder.com/dog/freedom-52318510/ga/dallas/furever-match-inc-ga976/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Medium,Medium,Freedom,2021-07-11T23:46:17+0000,136.1827,Labrador Retriever,Husky,True,False,Brown / Chocolate,0,0,False,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318510/1/?bust=1626047039,0,0,Dallas,GA,30157,52318510,0,+Dallas,+GA
46,https://www.petfinder.com/dog/bo-52318371/al/camp-hill/rescue-k9-1-1-al30/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Medium,Short,Bo,2021-07-11T23:43:06+0000,47.6612,Black Labrador Retriever,0,False,False,Black,White / Cream,0,True,False,True,True,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318371/1/?bust=1626046076,P O Box 862,0,Camp Hill,AL,36850,52318371,0,+Camp+Hill,+AL
47,https://www.petfinder.com/dog/xena-52318508/ga/atlanta/fulton-county-animal-services-ga217/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Medium,0,XENA,2021-07-11T23:42:05+0000,145.3415,Pit Bull Terrier,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318508/1/?bust=1626047531,860 Marietta Blvd. NW,0,Atlanta,GA,30318,52318508,860+Marietta+Blvd.+NW,+Atlanta,+GA
48,https://www.petfinder.com/dog/pumba-52318507/ga/atlanta/fulton-county-animal-services-ga217/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Medium,0,PUMBA,2021-07-11T23:42:05+0000,145.3415,Labrador Retriever,Mixed Breed,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318507/1/?bust=1626047532,860 Marietta Blvd. NW,0,Atlanta,GA,30318,52318507,860+Marietta+Blvd.+NW,+Atlanta,+GA
49,https://www.petfinder.com/dog/olive-52318439/ga/dallas/furever-match-inc-ga976/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Female,Medium,Medium,Olive,2021-07-11T23:41:58+0000,136.1827,Beagle,Labrador Retriever,True,False,Black,White / Cream,0,True,False,True,True,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318439/1/crop/?bust=1626046751,0,0,Dallas,GA,30157,52318439,0,+Dallas,+GA
50,https://www.petfinder.com/dog/karev-aka-rover-52318413/oh/cincinnati/hart-oh445/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Large,Short,Karev aka Rover,2021-07-11T23:33:44+0000,488.4486,Great Dane,0,True,False,Black,White / Cream,0,False,False,True,False,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318413/4/?bust=1626045985,"PMB# 222, 11711 Princeton Pike",Suite 341,Cincinnati,OH,45246,52318413,"PMB#+222,+11711+Princeton+Pike",+Cincinnati,+OH
51,https://www.petfinder.com/dog/jack-52318233/oh/cincinnati/hart-oh445/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Small,Short,Jack,2021-07-11T23:22:19+0000,488.4486,Dachshund,Basset Hound,True,False,Golden,Red / Chestnut / Orange,Yellow / Tan / Blond / Fawn,False,False,True,0,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318233/3/?bust=1626045592,"PMB# 222, 11711 Princeton Pike",Suite 341,Cincinnati,OH,45246,52318233,"PMB#+222,+11711+Princeton+Pike",+Cincinnati,+OH
52,https://www.petfinder.com/dog/mani-52318375/tn/pinson/funny-farm-rescue-ranch-tn914/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Medium,0,Mani,2021-07-11T23:15:10+0000,256.0535,Beagle,American Staffordshire Terrier,True,False,Red / Chestnut / Orange,White / Cream,0,False,False,True,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318375/1/?bust=1626045926,0,0,Pinson,TN,38366,52318375,0,+Pinson,+TN
